Record ID,Title,Author,Journal,Publisher,OriginalPaperDate,OriginalPaperDOI,Reason,Subject
65003.0,An improved quantum particle swarm algorithm for solving multi-objective fuzzy flexible job shop scheduling problem,Weiling Liu;Jinliang Xu;Guoqing Ren;Yanjun Xiao,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-07-05,10.3233/jifs-231640,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65002.0,An improved GRA algorithm for teaching quality evaluation of college physical education based on the probabilistic simplified neutrosophic sets,Kelian Gao;Fangqing Yu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-06-26,10.3233/jifs-231728,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Education;(SOC) Sports and Recreation;
65001.0,An improved CLVA method for evaluating the endurance quality level of young male basketball players with 2-tuple linguistic neutrosophic information,Haibo Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-05-09,10.3233/jifs-224327,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Sports and Recreation;
65000.0,An ExpTODIM-GRA based multiple attribute group decision-making method for development level evaluation of digital inclusive finance under intuitionistic fuzzy circumstances,Yu Deng;Wenxia Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-21,10.3233/jifs-234827,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64999.0,An energy efficient Dantzig Wolfe Decomposition based parallel optimization for software-defined industrial IoT,S Sathish;K Kavitha;J Poongodi,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-11-03,10.3233/jifs-221776,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64997.0,An early warning method for abnormal behavior of college students based on multimodal fusion and improved decision tree,Yubiao Wang;Junhao Wen;Wei Zhou;Bamei Tao;Quanwang Wu;Chunlei Fu;Heng Li,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-08-30,10.3233/jifs-231509,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Education;
64996.0,An application development for smart monitoring of COVID patients using six stage microbiological health systems,Padavala Sai Prasad;Prabha Shreeraj Nair;Anagha Patil;Nilesh Madhukar Patil;Abhay Chaturvedi;Syed Noeman Taqui;Hesham S Almoallim;Sulaiman Ali Alharbi;S S Raghavan,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-06-27,10.3233/jifs-231899,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;(HSC) Medicine - Infectious Disease;
64993.0,An advanced approach to operational quality evaluation for industry-finance integration enterprises based on integrated interval-valued intuitionistic fuzzy multi-attribute decision making,Cui Mao,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-28,10.3233/jifs-235820,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
64989.0,An adaptive model for smart grid evaluation using deep learning approaches,S Mahendran;B Gomathy,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-16,10.3233/jifs-212860,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Energy;
64987.0,Advanced deep learning approach for enhancing crop disease detection in agriculture using hyperspectral imaging,Djabeur Mohamed Seifeddine Zekrifa;Dharmanna Lamani;Gogineni Krishna Chaitanya;K V Kanimozhi;Akash Saraswat;D Sugumar;D Vetrithangam;Ashok Kumar Koshariya;Manthur Sreeramulu Manjunath;A Rajaram,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-13,10.3233/JIFS-235582,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Government;(B/T) Technology;(BLS) Agriculture;
64981.0,Additive-based concrete evaluation using categorical boosting method,Hao Bai;Wubin Wang;Hao Tang;Xin Li;Yinting Zhao;Dongqin Lv,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-05-03,10.3233/jifs-242189,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(PHY) Engineering - Structural;
64980.0,Adaptation challenges of edge computing model in educational institute,Alaa Fouad Momena;Kamal Hossain Gazi;Asesh Kumar Mukherjee;Soheil Salahshour;Arijit Ghosh;Sankar Prasad Mondal,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-28,10.3233/jifs-239887,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(SOC) Education;
64979.0,Abnormal-trajectory detection method based on sub-trajectory classification and outlier-factor acquisition,Dongsheng Xu;Chuanming Chen;Qi Jin;Ming Zheng;Tianjiao Ni;Qingying Yu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-19,10.3233/jifs-236508,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(B/T) Technology;
64978.0,A three-way decision model associated with decision-theoretic rough fuzzy sets based on computing with words,Ning Wang;Ping Zhu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-21,10.3233/jifs-224215,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;
64975.0,A secured industrial wireless iot sensor network enabled quick transmission of data with a prototype study,O Pandithurai;S Urmela;S Murugesan;N Bharathiraja,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-26,10.3233/jifs-224174,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Manufacturing;(B/T) Computer Science;(B/T) Data Science;(ENV) Environmental Sciences;
64973.0,A privacy preservation data collection and access control using entropy-based conic curve,M Venkatesh Kumar;C Lakshmi,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-02-02,10.3233/jifs-223141,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;
64972.0,"A novel threat assessment method for maritime defense integrating improved IT2FBWM, prospect theory and VIKOR under hybrid fuzzy environment",Junwen Ma;Wenhao Bi;Zeming Mao;An Zhang;Changhong Tang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-27,10.3233/jifs-231675,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Data Science;(PHY) Engineering - General;(SOC) Military/Naval Studies;
64950.0,A novel multi-attribute decision making method based on interval-valued fermatean fuzzy bonferroni mean operators,Xiuqin Ma;Huanling Sun;Hongwu Qin;Yibo Wang;Yan Zheng,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-01-03,10.3233/jifs-235495,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(PHY) Mathematics;
64948.0,A novel MADM algorithm for teaching quality evaluation of college volleyball training based on 2-tuple linguistic neutrosophic numbers information operators,Haowen Wu;Fengshuo Rao,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-04-04,10.3233/jifs-212721,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;False/Forged Authorship;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(PHY) Mathematics;(SOC) Education;(SOC) Sports and Recreation;
64947.0,A novel group decision making model based on Interval neutrosophic sets for product modeling design quality evaluation,Wei Chen;Hong Tang;Tingting Yan,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-06,10.3233/jifs-233825,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
